"gene","medianImp","trait"
"AT2G24170.1",3.03324912487428,"top.intensity.vis.rgb.blue.mean"
"AT2G26660.1",3.22040963993846,"top.intensity.vis.rgb.blue.mean"
"AT2G36030.1",3.35042976819069,"top.intensity.vis.rgb.blue.mean"
"AT2G36970.1",4.36470493546171,"top.intensity.vis.rgb.blue.mean"
"AT3G02150.2",3.38529176353198,"top.intensity.vis.rgb.blue.mean"
"AT3G05630.1",4.07203929409538,"top.intensity.vis.rgb.blue.mean"
"AT3G06035.1",3.94401660377931,"top.intensity.vis.rgb.blue.mean"
"AT3G09600.1",5.03629579579103,"top.intensity.vis.rgb.blue.mean"
"AT3G10870.1",3.11884260830115,"top.intensity.vis.rgb.blue.mean"
"AT3G16050.1",4.14912388803213,"top.intensity.vis.rgb.blue.mean"
"AT3G21310.1",3.67663434892825,"top.intensity.vis.rgb.blue.mean"
"AT3G52370.1",4.15276286462067,"top.intensity.vis.rgb.blue.mean"
"AT3G53280.1",3.6706095486219,"top.intensity.vis.rgb.blue.mean"
"AT3G54820.1",3.55499246188859,"top.intensity.vis.rgb.blue.mean"
"AT3G61490.1",3.33570641966568,"top.intensity.vis.rgb.blue.mean"
"AT4G01750.1",3.26252270539613,"top.intensity.vis.rgb.blue.mean"
"AT4G29050.1",3.08568948830813,"top.intensity.vis.rgb.blue.mean"
"AT4G36850.1",4.6018376602213,"top.intensity.vis.rgb.blue.mean"
"AT4G39580.1",3.14907814317775,"top.intensity.vis.rgb.blue.mean"
"AT4G39790.1",3.86224963925717,"top.intensity.vis.rgb.blue.mean"
"AT4G40080.1",3.679254016119,"top.intensity.vis.rgb.blue.mean"
"AT5G03560.2",5.12349402665812,"top.intensity.vis.rgb.blue.mean"
"AT5G23510.2",3.40163010571287,"top.intensity.vis.rgb.blue.mean"
"AT5G24655.1",3.12244839686441,"top.intensity.vis.rgb.blue.mean"
"AT5G50010.1",3.44398178622632,"top.intensity.vis.rgb.blue.mean"
"AT5G50011.1",3.48265888762339,"top.intensity.vis.rgb.blue.mean"
"AT5G50012.1",3.44310578579601,"top.intensity.vis.rgb.blue.mean"
"AT5G52120.1",3.42500591422374,"top.intensity.vis.rgb.blue.mean"
"AT5G65210.2",4.11441269342424,"top.intensity.vis.rgb.blue.mean"
"AT1G03310.2",3.41366379085706,"top.intensity.vis.rgb.green.mean"
"AT1G15010.1",3.42255086911918,"top.intensity.vis.rgb.green.mean"
"AT1G16750.1",5.59953435616329,"top.intensity.vis.rgb.green.mean"
"AT1G20630.1",3.63968582984446,"top.intensity.vis.rgb.green.mean"
"AT1G22060.1",3.58878613223659,"top.intensity.vis.rgb.green.mean"
"AT1G33960.1",3.56220600779831,"top.intensity.vis.rgb.green.mean"
"AT1G35310.1",3.19946781014103,"top.intensity.vis.rgb.green.mean"
"AT1G50320.1",2.89572025805294,"top.intensity.vis.rgb.green.mean"
"AT1G63420.1",2.64022693735514,"top.intensity.vis.rgb.green.mean"
"AT2G18660.1",2.77366516677973,"top.intensity.vis.rgb.green.mean"
"AT2G21590.1",2.77556775537504,"top.intensity.vis.rgb.green.mean"
"AT2G28810.1",3.0886672473431,"top.intensity.vis.rgb.green.mean"
"AT2G36090.1",3.66902477585395,"top.intensity.vis.rgb.green.mean"
"AT2G39870.1",2.81520928043074,"top.intensity.vis.rgb.green.mean"
"AT2G40520.1",2.89345820594356,"top.intensity.vis.rgb.green.mean"
"AT2G40670.2",2.79162435654933,"top.intensity.vis.rgb.green.mean"
"AT2G45840.1",3.2057207521896,"top.intensity.vis.rgb.green.mean"
"AT3G01990.1",3.22960802897751,"top.intensity.vis.rgb.green.mean"
"AT3G17690.1",3.96749564880595,"top.intensity.vis.rgb.green.mean"
"AT3G23930.1",4.30901354689349,"top.intensity.vis.rgb.green.mean"
"AT3G43670.1",3.66864357043742,"top.intensity.vis.rgb.green.mean"
"AT3G53402.1",2.96495182741712,"top.intensity.vis.rgb.green.mean"
"AT3G60130.1",2.89181190095849,"top.intensity.vis.rgb.green.mean"
"AT3G60400.1",3.62044811455715,"top.intensity.vis.rgb.green.mean"
"AT4G00050.1",4.53445065997242,"top.intensity.vis.rgb.green.mean"
"AT4G04540.1",2.99555159216468,"top.intensity.vis.rgb.green.mean"
"AT4G12880.1",3.69010528776406,"top.intensity.vis.rgb.green.mean"
"AT4G14819.1",2.8777553374286,"top.intensity.vis.rgb.green.mean"
"AT4G15450.1",2.97581127133741,"top.intensity.vis.rgb.green.mean"
"AT4G17030.1",2.80162671769648,"top.intensity.vis.rgb.green.mean"
"AT4G17770.1",3.36984555097052,"top.intensity.vis.rgb.green.mean"
"AT4G18520.1",2.80338486452021,"top.intensity.vis.rgb.green.mean"
"AT4G23670.1",3.14928265589897,"top.intensity.vis.rgb.green.mean"
"AT4G33490.2",3.17553527711913,"top.intensity.vis.rgb.green.mean"
"AT4G33550.1",2.91212694896123,"top.intensity.vis.rgb.green.mean"
"AT4G35300.1",3.20685285490485,"top.intensity.vis.rgb.green.mean"
"AT4G37610.1",4.32450325926341,"top.intensity.vis.rgb.green.mean"
"AT5G01600.1",2.91482863992601,"top.intensity.vis.rgb.green.mean"
"AT5G24200.1",4.39654987729013,"top.intensity.vis.rgb.green.mean"
"AT5G25040.2",2.76816531377793,"top.intensity.vis.rgb.green.mean"
"AT5G25260.1",4.34364744728182,"top.intensity.vis.rgb.green.mean"
"AT5G26570.1",3.22215464092897,"top.intensity.vis.rgb.green.mean"
"AT5G36910.1",3.37804141416305,"top.intensity.vis.rgb.green.mean"
"AT5G37410.1",4.4356554030024,"top.intensity.vis.rgb.green.mean"
"AT5G39670.1",2.8630013928405,"top.intensity.vis.rgb.green.mean"
"AT5G43330.1",2.92984919089546,"top.intensity.vis.rgb.green.mean"
"AT5G47800.1",5.36305727580836,"top.intensity.vis.rgb.green.mean"
"AT5G50150.1",3.37174970005711,"top.intensity.vis.rgb.green.mean"
"AT5G57560.1",2.83389108184462,"top.intensity.vis.rgb.green.mean"
"AT5G60820.1",3.18207086004602,"top.intensity.vis.rgb.green.mean"
"AT5G60950.1",2.86280645947004,"top.intensity.vis.rgb.green.mean"
"AT5G62850.1",2.76976553475306,"top.intensity.vis.rgb.green.mean"
"AT5G64300.1",2.89477194946593,"top.intensity.vis.rgb.green.mean"
